ortho_dose,pipe_material,date,location,lead,lead_dissolved,lead_part,cens_lead_part,cens_lead_dissolved,date_yday,date_numeric,scaled_lead_dissolved,scaled_lead_part,scaled_lead,d_x,.prediction_lead_dissolved,.prediction_lead_part
1.0,Pb #2,2018-02-07,LP23,0.1028,0.0996,0.0032,none,none,0.10410958904109588,1.104109589041096,1.0597907503285877,0.40711842745806054,2.697241275732407,1.1428571428571428,1.0597907503285877,0.40711842745806054
1.0,Pb #2,2018-02-13,LP23,0.1048,0.0933,0.01150000000000001,none,none,0.12054794520547946,1.1205479452054794,1.163422779895022,0.6794489879729916,2.7096750175549515,0.8571428571428571,1.163422779895022,0.6794489879729916
1.0,Pb #2,2018-02-20,LP23,0.0956,0.0932,0.00239999999999999,none,none,0.13972602739726028,1.1397260273972605,1.1570985046205002,0.8736180795053574,2.650385044599162,1,1.1570985046205002,0.8736180795053574
1.0,Pb #2,2018-02-28,LP23,0.0182,0.0576,2e-4,none,none,0.16164383561643836,1.1616438356164385,1.0822029998266707,0.2233420723984672,1.58000741604755,1.1428571428571428,1.0822029998266707,0.2233420723984672
1.0,Pb #2,2018-03-06,LP23,0.082,0.0874,2e-4,none,none,0.1780821917808219,1.178082191780822,0.9346245367495811,-0.5369300419942122,2.5513627989682384,0.8571428571428571,0.9346245367495811,-0.5369300419942122
1.0,Pb #2,2018-03-13,LP23,0.0906,0.0835,0.00709999999999999,none,none,0.1972602739726027,1.1972602739726028,0.9431674175699812,0.6522267557037383,2.6157208982953746,1,0.9431674175699812,0.6522267557037383
1.0,Pb #2,2018-03-21,LP23,0.0356,0.0191,0.0165,none,none,0.2191780821917808,1.2191780821917808,1.0071148676131254,0.5877281774106458,2.0129488214065403,1.1428571428571428,1.0071148676131254,0.5877281774106458
1.0,Pb #2,2018-03-27,LP23,0.0235,0.0164,0.00709999999999999,none,none,0.2356164383561644,1.2356164383561643,-0.40596293657783566,1.2713514590282204,1.7449301932190528,0.8571428571428571,-0.40596293657783566,1.2713514590282204
1.0,Pb #2,2018-04-03,LP23,0.027,0.0103,0.0167,none,none,0.2547945205479452,1.2547945205479452,0.03745970631676965,2.1918129064060636,1.8345201342979371,1,0.03745970631676965,2.1918129064060636
1.0,Pb #2,2018-04-10,LP23,0.0217,0.0094,0.0123,none,none,0.273972602739726,1.273972602739726,0.4815023101415112,-0.22910025546560675,1.6935081215816912,1,0.4815023101415112,-0.22910025546560675
1.0,Pb #2,2018-04-17,LP23,0.0149,0.0135,0.0014,none,none,0.29315068493150687,1.2931506849315069,0.8719753258303671,0.4744027965296268,1.4509102054657328,1,0.8719753258303671,0.4744027965296268
1.0,Pb #2,2018-04-24,LP23,0.0237,0.0082,0.01549999999999999,none,none,0.31232876712328766,1.3123287671232875,1.424497867185404,1.5646572352517736,1.750398795743296,1,1.424497867185404,1.5646572352517736
1.0,Pb #2,2018-05-04,LP23,0.0143,0.0136,7.00000000000001e-4,none,none,0.33972602739726027,1.3397260273972602,0.8265486243326688,1.1112810081544207,1.4243876543677223,1.4285714285714286,0.8265486243326688,1.1112810081544207
1.0,Pb #2,2018-05-08,LP23,0.0208,0.0206,2e-4,none,none,0.3506849315068493,1.3506849315068492,0.9181098371064618,-0.6513552765284467,1.6661740534169676,0.5714285714285714,0.9181098371064618,-0.6513552765284467
1.0,Pb #2,2018-05-15,LP23,0.0267,0.0239,0.0028,none,none,0.3698630136986301,1.36986301369863,1.315159475646516,0.1852094575481856,1.8273101013466195,1,1.315159475646516,0.1852094575481856
1.0,Pb #2,2018-05-22,LP23,0.0243,0.0217,0.00259999999999999,none,none,0.38904109589041097,1.389041095890411,1.369955036130426,1.0726634144562257,1.7665319169409086,1,1.369955036130426,1.0726634144562257
1.0,Pb #2,2018-05-30,LP23,0.0231,0.0226,5.000000000000004e-4,none,none,0.410958904109589,1.410958904109589,0.6924809057343674,0.46393737159053844,1.733851960003008,1.1428571428571428,0.6924809057343674,0.46393737159053844
1.0,Pb #2,2018-06-06,LP23,0.0139,0.0134,4.999999999999987e-4,none,none,0.4301369863013699,1.43013698630137,0.8290700953527842,0.11865886112916679,1.4060802921557167,1,0.8290700953527842,0.11865886112916679
1.0,Pb #2,2018-06-13,LP23,0.0141,0.0118,0.0023,none,none,0.4493150684931506,1.4493150684931506,1.1652180384612087,0.6843840590402754,1.415298895163024,1,1.1652180384612087,0.6843840590402754
1.0,Pb #2,2018-06-19,LP23,0.0325,0.0306,0.0019,none,none,0.4657534246575342,1.4657534246575343,1.0811769109200946,0.3240033566312676,1.954159209409184,0.8571428571428571,1.0811769109200946,0.3240033566312676
1.0,Pb #2,2018-06-26,LP23,0.0218,0.0208,0.001,none,none,0.4849315068493151,1.484931506849315,0.6544712454208227,0.6288872053464603,1.696474983064748,1,0.6544712454208227,0.6288872053464603
1.0,Pb #2,2018-07-03,LP23,0.0148,0.0102,0.0046,none,none,0.5041095890410959,1.504109589041096,0.9165219032288856,0.4305175652864861,1.4465647935172818,1,0.9165219032288856,0.4305175652864861
1.0,Pb #2,2018-07-10,LP23,0.0157,0.0149,7.999999999999986e-4,none,none,0.5232876712328767,1.523287671232877,1.0265255744645418,0.5665697978290686,1.4846586140689373,1,1.0265255744645418,0.5665697978290686
1.0,Pb #2,2018-07-19,LP23,0.018,0.0165,0.00149999999999999,none,none,0.547945205479452,1.547945205479452,0.8913133612305686,-0.06698584143002118,1.5728770535989367,1.2857142857142858,0.8913133612305686,-0.06698584143002118
1.0,Pb #2,2018-07-24,LP23,0.0168,0.0149,0.00189999999999999,none,none,0.5616438356164384,1.5616438356164384,1.0894622049206442,0.1330233598715579,1.5283565582933314,0.7142857142857143,1.0894622049206442,0.1330233598715579
1.0,Pb #2,2018-08-07,LP23,0.0201,0.0156,0.0045,none,none,0.6,1.6,0.3991788075931243,0.043448203779823114,1.644083687781401,2,0.3991788075931243,0.043448203779823114
1.0,Pb #2,2018-08-14,LP23,0.0186,0.0152,0.00339999999999999,none,none,0.6191780821917808,1.6191780821917807,0.7118637588368817,1.122517473463184,1.594036038891188,1,0.7118637588368817,1.122517473463184
1.0,Pb #2,2018-08-21,LP23,0.0151,0.0114,0.0037,none,none,0.6383561643835617,1.6383561643835618,0.7049757249985097,-1.5023049385819673,1.459514216078531,1,0.7049757249985097,-1.5023049385819673
1.0,Pb #2,2018-08-29,LP23,0.0128,0.0104,0.0024,none,none,0.6602739726027397,1.6602739726027398,0.728703763853816,-0.707494171803455,1.3528801149637484,1.1428571428571428,0.728703763853816,-0.707494171803455
1.0,Pb #2,2018-09-04,LP23,0.0122,0.0087,0.0035,none,none,0.6767123287671233,1.6767123287671233,0.5367329025430668,-4.7697157842988003e-4,1.3219001865835192,0.8571428571428571,0.5367329025430668,-4.7697157842988003e-4
1.0,Pb #2,2018-09-11,LP23,0.0322,0.0076,0.0246,none,none,0.6958904109589041,1.695890410958904,0.487617554049884,-0.005924405185893308,1.948175012867296,1,0.487617554049884,-0.005924405185893308
1.0,Pb #2,2018-09-18,LP23,0.0104,0.0073,0.00309999999999999,none,none,0.7150684931506849,1.7150684931506848,0.36776801728045166,0.1341381287116921,1.218892252658046,1,0.36776801728045166,0.1341381287116921
1.0,Pb #2,2018-09-25,LP23,0.0081,0.0074,6.999999999999992e-4,none,none,0.7342465753424657,1.7342465753424658,0.6264638589574082,0.958498975800298,1.057607035482987,1,0.6264638589574082,0.958498975800298
1.0,Pb #2,2018-10-03,LP23,0.0077,0.0074,2.999999999999999e-4,none,none,0.7561643835616438,1.7561643835616438,-0.46093961297825015,0.2952369544667171,1.024927078545086,1.1428571428571428,-0.46093961297825015,0.2952369544667171
1.0,Pb #2,2018-10-10,LP23,0.0095,0.0087,8.000000000000004e-4,none,none,0.7753424657534247,1.7753424657534247,-0.47484444919618884,-0.13521727065305175,1.160484356871664,1,-0.47484444919618884,-0.13521727065305175
1.0,Pb #2,2018-10-17,LP23,0.00669999999999999,0.0049,0.00179999999999999,none,none,0.7945205479452054,1.7945205479452055,-0.3231566275226936,-0.4321184984138464,0.9351588063234788,1,-0.3231566275226936,-0.4321184984138464
1.0,Pb #2,2018-10-24,LP23,0.0066,0.0062,4.000000000000002e-4,none,none,0.8136986301369863,1.8136986301369864,-0.3337576507356769,0.3224000504975714,0.9254549958545826,1,-0.3337576507356769,0.3224000504975714
1.0,Pb #2,2018-10-31,LP23,0.0089,0.0083,5.999999999999998e-4,none,none,0.8328767123287671,1.8328767123287673,-0.316563706863132,0.6131612741919276,1.1183852198886974,1,-0.316563706863132,0.6131612741919276
1.0,Pb #2,2018-11-06,LP23,0.0073,0.0061,0.00119999999999999,none,none,0.8493150684931506,1.8493150684931503,0.0139768906410484,0.14137214397808656,0.9905033847289492,0.8571428571428571,0.0139768906410484,0.14137214397808656
1.0,Pb #2,2018-11-13,LP23,0.0065,0.0051,0.00139999999999999,none,none,0.8684931506849315,1.8684931506849316,-0.13260640607435953,0.1559129359705977,0.915603029895233,1,-0.13260640607435953,0.1559129359705977
1.0,Pb #2,2018-11-20,LP23,0.0071,0.006,0.0011,none,none,0.8876712328767123,1.887671232876712,-0.32213776057669424,1.7523323834037439,0.9725774754753428,1,-0.32213776057669424,1.7523323834037439
1.0,Pb #2,2018-11-27,LP23,0.0075,0.006,0.00149999999999999,none,none,0.9068493150684932,1.906849315068493,-0.4947619649571857,0.3693112643055493,1.0079447501371228,1,-0.4947619649571857,0.3693112643055493
1.0,Pb #2,2018-12-04,LP23,0.0061,0.0049,0.0012,left,none,0.926027397260274,1.926027397260274,-0.3357991367921011,-1.8222276595787372,0.8746183858245978,1,-0.3357991367921011,-2.179823827419469
1.0,Pb #2,2018-12-18,LP23,0.0075,0.0074,2e-4,none,none,0.9643835616438357,1.9643835616438357,-0.17673539051027332,-0.17836618490901157,1.0079447501371228,2,-0.17673539051027332,-0.17836618490901157
1.0,Pb #2,2019-01-02,LP23,0.0052,0.0044,7.999999999999995e-4,none,none,0.00547945205479452,2.0054794520547947,-0.29859891685815176,1.203418845063298,0.7716104518991247,2.142857142857143,-0.29859891685815176,1.203418845063298
1.0,Pb #2,2019-01-09,LP23,0.008,0.0023,0.0057,none,none,0.02465753424657534,2.0246575342465754,-0.3016938963453608,0.20881116000541466,1.0495908922009354,1,-0.3016938963453608,0.20881116000541466
1.0,Pb #2,2019-01-16,LP23,0.0072,0.0021,0.0051,none,none,0.04383561643835616,2.043835616438356,0.3029728310779182,0.16027965303633585,0.9816026748439072,1,0.3029728310779182,0.16027965303633585
1.0,Pb #2,2019-01-23,LP23,0.0057,0.0022,0.0035,none,none,0.06301369863013699,2.063013698630137,-0.002773750716113188,-0.06359377581714121,0.8308530588156351,1,-0.002773750716113188,-0.06359377581714121
1.0,Pb #2,2019-01-29,LP23,0.0058,0.0027,0.00309999999999999,none,none,0.07945205479452055,2.0794520547945208,-1.0940106064211925,-0.1671097023654736,0.8420757979634975,0.8571428571428571,-1.0940106064211925,-0.1671097023654736
1.0,Pb #2,2019-02-05,LP23,0.0052,0.0014,0.00379999999999999,none,none,0.09863013698630135,2.0986301369863014,-0.9018408460495584,3.4009508720107675,0.7716104518991247,1,-0.9018408460495584,3.4009508720107675
1.0,Pb #2,2019-02-13,LP23,0.0057,0.0026,0.0031,none,none,0.12054794520547946,2.1205479452054794,-0.370059487085273,0.23104608911604207,0.8308530588156351,1.1428571428571428,-0.370059487085273,0.23104608911604207
1.0,Pb #2,2019-02-19,LP23,0.0084,0.0023,0.00609999999999999,none,none,0.136986301369863,2.136986301369863,-0.48940448075048365,0.09705596266746142,1.08107475753441,0.8571428571428571,-0.48940448075048365,0.09705596266746142
1.0,Pb #2,2019-02-27,LP23,0.0051,0.0022,0.0029,none,none,0.1589041095890411,2.158904109589041,-0.49174140141656836,0.005499853145893241,0.7590801312788502,1.1428571428571428,-0.49174140141656836,0.005499853145893241
1.0,Pb #2,2019-03-06,LP23,0.0049,0.002,0.0029,none,none,0.1780821917808219,2.1780821917808217,-0.5584070393216373,-0.19350432647220497,0.7332650394659923,1,-0.5584070393216373,-0.19350432647220497
1.0,Pb #2,2019-03-13,LP23,0.005,0.0019,0.0031,none,none,0.1972602739726027,2.197260273972603,-0.6139848608729925,-0.5392556712230214,0.7463016694381228,1,-0.6139848608729925,-0.5392556712230214
1.0,Pb #2,2019-03-19,LP23,0.0039,0.0024,0.0015,none,none,0.2136986301369863,2.213698630136986,1.0053289068824158,-1.7504610045937314,0.585971731839204,0.8571428571428571,1.0053289068824158,-1.7504610045937314
1.0,Pb #2,2019-03-26,LP23,0.003,0.002,0.001,none,none,0.2328767123287671,2.232876712328767,0.29337884210817095,0.0388865748667499,0.4166703713820932,1,0.29337884210817095,0.0388865748667499
1.0,Pb #2,2019-04-02,LP23,0.0034,0.0018,0.00159999999999999,none,none,0.25205479452054796,2.252054794520548,0.05844339610649402,0.18764373978805188,0.4974370505798495,1,0.05844339610649402,0.18764373978805188
1.0,Pb #2,2019-04-09,LP23,0.0042,0.0029,0.0013,none,none,0.27123287671232876,2.271232876712329,-0.0638521045421016,-0.6132537755325906,0.6337929567754886,1,-0.0638521045421016,-0.6132537755325906
1.0,Pb #2,2019-04-17,LP23,0.0049,0.0039,0.001,none,none,0.29315068493150687,2.293150684931507,-0.3351646617235844,0.28306415613842406,0.7332650394659923,1.1428571428571428,-0.3351646617235844,0.28306415613842406
1.0,Pb #2,2019-04-23,LP23,0.0052,0.0048,4.000000000000002e-4,none,none,0.3095890410958904,2.3095890410958906,-1.261318654205755,-0.1594727572182927,0.7716104518991247,0.8571428571428571,-1.261318654205755,-0.1594727572182927
1.0,Pb #2,2019-04-30,LP23,0.0048,0.0043,4.999999999999996e-4,none,none,0.3287671232876712,2.328767123287671,-0.7747916657191739,-0.17186023931988154,0.7199595941449063,1,-0.7747916657191739,-0.17186023931988154
1.0,Pb #2,2019-05-07,LP23,0.0071,0.0066,5.000000000000004e-4,none,none,0.34794520547945207,2.3479452054794523,-0.5325801844086299,-1.2853943590644457,0.9725774754753428,1,-0.5325801844086299,-1.2853943590644457
1.0,Pb #2,2019-05-15,LP23,0.0079,0.0068,0.0011,none,none,0.3698630136986301,2.3698630136986303,-0.41924304224869285,1.334324325829444,1.0414739142853742,1.1428571428571428,-0.41924304224869285,1.334324325829444
1.0,Pb #2,2019-05-21,LP23,0.723,0.0021,0.7209,none,none,0.3863013698630137,2.3863013698630136,0.006723806372707669,0.1535433989583171,3.955961762897096,0.8571428571428571,0.006723806372707669,0.1535433989583171
1.0,Pb #2,2019-05-29,LP23,0.0129,0.0125,3.999999999999993e-4,none,none,0.40821917808219177,2.4082191780821915,0.11781511012716905,-0.31656580850170696,1.357901861987042,1.1428571428571428,0.11781511012716905,-0.31656580850170696
1.0,Pb #2,2019-06-05,LP23,0.0143,0.0129,0.0014,none,none,0.4273972602739726,2.4273972602739726,0.24663229041433904,-0.33896912631222065,1.4243876543677223,1,0.24663229041433904,-0.33896912631222065
1.0,Pb #2,2019-06-12,LP23,0.013,0.0125,4.999999999999987e-4,none,none,0.4465753424657534,2.4465753424657533,-0.07855909990848486,-0.020920527540540745,1.3628848306541543,1,-0.07855909990848486,-0.020920527540540745
1.0,Pb #2,2019-06-18,LP23,0.0175,0.0166,9.000000000000015e-4,none,none,0.46301369863013697,2.463013698630137,0.8008481336592189,-0.2813499831125788,1.5546986335865478,0.8571428571428571,0.8008481336592189,-0.2813499831125788
1.0,Pb #2,2019-06-26,LP23,0.123,0.0143,0.1087,none,none,0.4849315068493151,2.484931506849315,0.669592012115955,-1.2459451109177926,2.8130058796672386,1.1428571428571428,0.669592012115955,-1.2459451109177926
1.0,Pb #2,2019-07-02,LP23,0.0192,0.017,0.00219999999999999,none,none,0.5013698630136987,2.5013698630136987,0.5803605369441706,0.31123856543412715,1.614523195662749,0.8571428571428571,0.5803605369441706,0.31123856543412715
1.0,Pb #2,2019-07-09,LP23,0.0171,0.0161,0.001,none,none,0.5205479452054794,2.5205479452054793,0.5721702297105945,0.38756472222687016,1.5397779402735572,1,0.5721702297105945,0.38756472222687016
1.0,Pb #2,2019-07-16,LP23,0.0204,0.0199,5.000000000000004e-4,none,none,0.5397260273972603,2.5397260273972604,0.6940588592604305,0.47294987335916455,1.6536437327966926,1,0.6940588592604305,0.47294987335916455
1.0,Pb #2,2019-07-23,LP23,0.0156,0.0127,0.0029,none,none,0.5589041095890411,2.558904109589041,0.6522670520432355,-0.5409020446664894,1.4805353333570468,1,0.6522670520432355,-0.5409020446664894
1.0,Pb #2,2019-07-30,LP23,0.0291,0.0275,0.0016,none,none,0.5780821917808219,2.5780821917808217,0.28003437013796434,0.44424894058183667,1.8828532920146104,1,0.28003437013796434,0.44424894058183667
1.0,Pb #2,2019-08-07,LP23,0.0327,0.031,0.0017,none,none,0.6,2.6,0.4981631768473306,0.8237011799431737,1.958118063763749,1.1428571428571428,0.4981631768473306,0.8237011799431737
1.0,Pb #2,2019-08-13,LP23,0.0275,0.0254,0.0021,none,none,0.6164383561643836,2.616438356164384,0.5320992206490108,-0.18574542874713174,1.8463606726656416,0.8571428571428571,0.5320992206490108,-0.18574542874713174
1.0,Pb #2,2019-08-20,LP23,0.0259,0.0248,0.0011,none,none,0.6356164383561644,2.6356164383561644,0.8182984974816295,-0.5759724024088781,1.8076799569067856,1,0.8182984974816295,-0.5759724024088781
1.0,Pb #2,2019-08-27,LP23,0.0296,0.0247,0.0049,none,none,0.6547945205479452,2.654794520547945,0.622853462213034,-0.24792462111672567,1.8938465942762035,1,0.622853462213034,-0.24792462111672567
1.0,Pb #2,2019-09-03,LP23,0.0218,0.0204,0.00139999999999999,none,none,0.673972602739726,2.673972602739726,0.9163441825193372,-0.2545829985654222,1.696474983064748,1,0.9163441825193372,-0.2545829985654222
1.0,Pb #2,2019-09-11,LP23,0.0191,0.0182,8.99999999999998e-4,none,none,0.6958904109589041,2.695890410958904,1.0784780585383946,1.137418819086352,1.6111535209776915,1.1428571428571428,1.0784780585383946,1.137418819086352
1.0,Pb #2,2019-09-17,LP23,0.0205,0.0197,8.000000000000021e-4,none,none,0.7123287671232876,2.712328767123288,0.8028219917546893,0.41815118507053,1.6567991974503955,0.8571428571428571,0.8028219917546893,0.41815118507053
1.0,Pb #2,2019-09-24,LP23,0.0198,0.0189,9.000000000000015e-4,none,none,0.7315068493150685,2.7315068493150685,0.507538665070836,0.40350078979033155,1.634379877312505,1,0.507538665070836,0.40350078979033155
1.0,Pb #2,2019-10-01,LP23,0.0166,0.0157,9.000000000000015e-4,none,none,0.7506849315068493,2.750684931506849,0.5181737353502242,0.4961465535992114,1.5206284271722033,1,0.5181737353502242,0.4961465535992114
1.0,Pb #2,2019-10-02,LP23,0.0236,0.0236,2e-4,none,none,0.7534246575342466,2.7534246575342465,0.46261068296952107,0.35176231899731847,1.7476702875096584,0.14285714285714285,0.46261068296952107,0.35176231899731847
1.0,Pb #2,2019-10-03,LP23,0.0224,0.0221,2.999999999999982e-4,none,none,0.7561643835616438,2.756164383561644,0.8637924799606655,-0.20930434046756446,1.7139952783532524,0.14285714285714285,0.8637924799606655,-0.20930434046756446
1.0,Pb #2,2019-10-04,LP23,0.02,0.0198,2e-4,none,none,0.7589041095890411,2.758904109589041,0.8414345452984224,-0.18403073544415355,1.6408652709559652,0.14285714285714285,0.8414345452984224,-0.18403073544415355
1.0,Pb #2,2019-10-05,LP23,0.0698,0.0237,0.0461,none,none,0.7616438356164383,2.7616438356164386,0.8839511237889776,0.17216182146305847,2.4474159069897525,0.14285714285714285,0.8839511237889776,0.17216182146305847
1.0,Pb #2,2019-10-07,LP23,0.02465,0.0242,4.49999999999999e-4,none,none,0.7671232876712328,2.767123287671233,0.9126825570055221,1.0951753351365046,1.775759936615284,0.2857142857142857,0.9126825570055221,1.0951753351365046
1.0,Pb #2,2019-10-08,LP23,0.0245,0.0242,3.0000000000000165e-4,none,none,0.7698630136986301,2.76986301369863,0.8495122224293066,1.4623967808650427,1.771821218979943,0.14285714285714285,0.8495122224293066,1.4623967808650427
1.0,Pb #2,2019-10-16,LP23,0.0149,0.0134,0.00149999999999999,none,none,0.7917808219178082,2.791780821917808,0.45150174418301675,-0.27776991369555876,1.4509102054657328,1.1428571428571428,0.45150174418301675,-0.27776991369555876
1.0,Pb #2,2019-10-22,LP23,0.0157,0.0122,0.00349999999999999,none,none,0.8082191780821918,2.808219178082192,0.368183362980968,0.14950742509526996,1.4846586140689373,0.8571428571428571,0.368183362980968,0.14950742509526996
